time,load
2/12/16 2:59,65.4
2/12/16 3:59,67.1
2/12/16 4:59,66.6
2/12/16 5:59,67.4
2/12/16 6:59,63.8
2/12/16 7:59,41.2
2/12/16 8:59,40.1
2/12/16 9:59,38.8
2/12/16 10:59,37.4
2/12/16 11:59,36.4
2/12/16 12:59,34.8
2/12/16 13:59,37.4
2/12/16 14:59,39.2
2/12/16 15:59,39.6
2/12/16 16:59,39.9
2/12/16 17:59,69
2/12/16 18:59,70.3
2/12/16 19:59,70.4
2/12/16 20:59,69.9
2/12/16 21:59,66.5
2/12/16 22:59,66.2
2/12/16 23:59,63.5
2/13/16 0:59,66.9
2/13/16 1:59,62.9
2/13/16 2:59,82.6
2/13/16 3:59,73.8
2/13/16 4:59,74.4
2/13/16 5:59,84
2/13/16 6:59,72.5
2/13/16 7:59,41.5
2/13/16 8:59,40
2/13/16 9:59,39.3
2/13/16 10:59,36
2/13/16 11:59,33.8
2/13/16 12:59,35.3
2/13/16 13:59,36.4
2/13/16 14:59,38.5
2/13/16 15:59,41.4
2/13/16 16:59,41.8
2/13/16 17:59,63.1
2/13/16 18:59,70.5
2/13/16 19:59,75.2
2/13/16 20:59,75.7
2/13/16 21:59,72.4
2/13/16 22:59,70.3
2/13/16 23:59,68.5
2/14/16 0:59,70
2/14/16 1:59,66.9
2/14/16 2:59,68
2/14/16 3:59,78.4
2/14/16 4:59,82.5
2/14/16 5:59,82.2
2/14/16 6:59,81.5
2/14/16 7:59,44
2/14/16 8:59,40.2
2/14/16 9:59,37.9
2/14/16 10:59,38.8
2/14/16 11:59,37.3
2/14/16 12:59,35.2
2/14/16 13:59,36.8
2/14/16 14:59,37.1
2/14/16 15:59,40.6
2/14/16 16:59,39.3
2/14/16 17:59,59.9
2/14/16 18:59,64.8
2/14/16 19:59,66.3
2/14/16 20:59,68.8
2/14/16 21:59,68.1
2/14/16 22:59,67.1
2/14/16 23:59,67.3
2/15/16 0:59,66.1
2/15/16 1:59,62.9
2/15/16 2:59,63.4
2/15/16 3:59,65.8
2/15/16 4:59,65.3
2/15/16 5:59,65.7
2/15/16 6:59,66.3
2/15/16 7:59,42.4
2/15/16 8:59,40.1
2/15/16 9:59,35.7
2/15/16 10:59,34.8
2/15/16 11:59,34.4
2/15/16 12:59,33.7
2/15/16 13:59,36.1
2/15/16 14:59,38.1
2/15/16 15:59,39.4
2/15/16 16:59,40.5
2/15/16 17:59,57.8
2/15/16 18:59,62.3
2/15/16 19:59,67.6
2/15/16 20:59,63
2/15/16 21:59,66.6
2/15/16 22:59,64.3
2/15/16 23:59,64.2
2/16/16 0:59,63.2
2/16/16 1:59,61.1
2/16/16 2:59,61
2/16/16 3:59,61.7
2/16/16 4:59,64.4
2/16/16 5:59,65.5
2/16/16 6:59,62.2
2/16/16 7:59,41.2
2/16/16 8:59,37.3
2/16/16 9:59,37.7
2/16/16 10:59,34.2
2/16/16 11:59,32.5
2/16/16 12:59,32.9
2/16/16 13:59,34.9
2/16/16 14:59,35.7
2/16/16 15:59,39.6
2/16/16 16:59,39.9
2/16/16 17:59,59.5
2/16/16 18:59,66.8
2/16/16 19:59,65.2
2/16/16 20:59,65.3
2/16/16 21:59,68.2
2/16/16 22:59,67.2
2/16/16 23:59,68.5
2/17/16 0:59,67.5
2/17/16 1:59,64.3
2/17/16 2:59,65
2/17/16 3:59,66.7
2/17/16 4:59,67.2
2/17/16 5:59,69.1
2/17/16 6:59,68.4
2/17/16 7:59,49.3
2/17/16 8:59,44.7
2/17/16 9:59,42.1
2/17/16 10:59,39.1
2/17/16 11:59,37.5
2/17/16 12:59,35.7
2/17/16 13:59,39.5
2/17/16 14:59,42.5
2/17/16 15:59,45.1
2/17/16 16:59,43.7
2/17/16 17:59,64.2
2/17/16 18:59,71.7
2/17/16 19:59,72.6
2/17/16 20:59,71.8
2/17/16 21:59,72.9
2/17/16 22:59,71.1
2/17/16 23:59,71.1
2/18/16 0:59,70.1
2/18/16 1:59,65.2
2/18/16 2:59,67.8
2/18/16 3:59,68.8
2/18/16 4:59,67.5
2/18/16 5:59,71.7
2/18/16 6:59,69.6
2/18/16 7:59,54.1
2/18/16 8:59,44.9
2/18/16 9:59,42.3
2/18/16 10:59,39.9
2/18/16 11:59,39.5
2/18/16 12:59,37.1
2/18/16 13:59,39.3
2/18/16 14:59,39.7
2/18/16 15:59,44.2
2/18/16 16:59,43.3
2/18/16 17:59,64.3
2/18/16 18:59,69
2/18/16 19:59,69.9
2/18/16 20:59,70.5
2/18/16 21:59,64.7
2/18/16 22:59,67.4
2/18/16 23:59,67.4
2/19/16 0:59,68.1
2/19/16 1:59,64.7
2/19/16 2:59,67.8
2/19/16 3:59,69.4
2/19/16 4:59,70.5
2/19/16 5:59,69.8
2/19/16 6:59,68.8
2/19/16 7:59,47.4
2/19/16 8:59,49.6
2/19/16 9:59,48.3
2/19/16 10:59,47.6
2/19/16 11:59,44.2
2/19/16 12:59,44.6
2/19/16 13:59,46.7
2/19/16 14:59,50.6
2/19/16 15:59,52.7
2/19/16 16:59,49.8
2/19/16 17:59,77.5
2/19/16 18:59,79.9
2/19/16 19:59,80.5
2/19/16 20:59,79
2/19/16 21:59,75.6
2/19/16 22:59,73.3
2/19/16 23:59,71.6
2/20/16 0:59,71.6
2/20/16 1:59,66.5
2/20/16 2:59,68.3
2/20/16 3:59,68.6
2/20/16 4:59,71.6
2/20/16 5:59,73.3
2/20/16 6:59,71.2
2/20/16 7:59,54.7
2/20/16 8:59,47
2/20/16 9:59,43.6
2/20/16 10:59,41.8
2/20/16 11:59,37.9
2/20/16 12:59,36.9
2/20/16 13:59,39.6
2/20/16 14:59,39.6
2/20/16 15:59,42.7
2/20/16 16:59,44
2/20/16 17:59,64.3
2/20/16 18:59,69.9
2/20/16 19:59,72.2
2/20/16 20:59,73.4
2/20/16 21:59,72.5
2/20/16 22:59,70.6
2/20/16 23:59,68.2
2/21/16 0:59,69.7
2/21/16 1:59,68.3
2/21/16 2:59,69.1
2/21/16 3:59,68.6
2/21/16 4:59,72.1
2/21/16 5:59,72.5
2/21/16 6:59,72.1
2/21/16 7:59,50.8
2/21/16 8:59,43.6
2/21/16 9:59,40.6
2/21/16 10:59,41.2
2/21/16 11:59,39.1
2/21/16 12:59,36.1
2/21/16 13:59,39.1
2/21/16 14:59,39
2/21/16 15:59,43.5
2/21/16 16:59,41.1
2/21/16 17:59,61.3
2/21/16 18:59,66
2/21/16 19:59,68.3
2/21/16 20:59,68.3
2/21/16 21:59,69.9
2/21/16 22:59,69
2/21/16 23:59,67.1
2/22/16 0:59,69.8
2/22/16 1:59,66.1
2/22/16 2:59,89.5
2/22/16 3:59,65.7
2/22/16 4:59,66.5
2/22/16 5:59,69.6
2/22/16 6:59,66.5
2/22/16 7:59,41.8
2/22/16 8:59,40.5
2/22/16 9:59,36.9
2/22/16 10:59,36
2/22/16 11:59,36.2
2/22/16 12:59,34.1
2/22/16 13:59,35.6
2/22/16 14:59,39.9
2/22/16 15:59,40.6
2/22/16 16:59,40.7
2/22/16 17:59,57.7
2/22/16 18:59,64
2/22/16 19:59,61.3
2/22/16 20:59,58.5
2/22/16 21:59,59.6
2/22/16 22:59,60.8
2/22/16 23:59,61.9
2/23/16 0:59,60.7
2/23/16 1:59,62.5
2/23/16 2:59,65.3
2/23/16 3:59,67.5
2/23/16 4:59,66.4
2/23/16 5:59,66.4
2/23/16 6:59,64.9
2/23/16 7:59,39.1
2/23/16 8:59,36
2/23/16 9:59,35.3
2/23/16 10:59,34.2
2/23/16 11:59,33.6
2/23/16 12:59,32.2
2/23/16 13:59,35
2/23/16 14:59,34.6
2/23/16 15:59,38.2
2/23/16 16:59,37.5
2/23/16 17:59,53.9
2/23/16 18:59,59.2
2/23/16 19:59,60.1
2/23/16 20:59,60.9
2/23/16 21:59,57
2/23/16 22:59,58.7
2/23/16 23:59,58.3
2/24/16 0:59,60
2/24/16 1:59,59.4
2/24/16 2:59,62.4
2/24/16 3:59,64.9
2/24/16 4:59,65.1
2/24/16 5:59,65.1
2/24/16 6:59,64.3
2/24/16 7:59,35.5
2/24/16 8:59,37.4
2/24/16 9:59,35.5
2/24/16 10:59,35.3
2/24/16 11:59,32
2/24/16 12:59,31.3
2/24/16 13:59,33.1
2/24/16 14:59,35.2
2/24/16 15:59,38.5
2/24/16 16:59,38.1
2/24/16 17:59,48.3
2/24/16 18:59,51.9
2/24/16 19:59,55.1
2/24/16 20:59,54.1
2/24/16 21:59,53.1
2/24/16 22:59,54.2
2/24/16 23:59,55.4
2/25/16 0:59,57.4
2/25/16 1:59,58.7
2/25/16 2:59,60.2
2/25/16 3:59,62.3
2/25/16 4:59,64.9
2/25/16 5:59,64.5
2/25/16 6:59,63.9
2/25/16 7:59,34.9
2/25/16 8:59,34.9
2/25/16 9:59,34.6
2/25/16 10:59,34.5
2/25/16 11:59,32.1
2/25/16 12:59,32.1
2/25/16 13:59,34.4
2/25/16 14:59,37.7
2/25/16 15:59,40.6
2/25/16 16:59,39.9
2/25/16 17:59,51.2
2/25/16 18:59,55.5
2/25/16 19:59,57.7
2/25/16 20:59,56.8
2/25/16 21:59,54.9
2/25/16 22:59,55
2/25/16 23:59,57.7
2/26/16 0:59,57.6
2/26/16 1:59,57.4
2/26/16 2:59,62.2
2/26/16 3:59,65.6
2/26/16 4:59,64.6
2/26/16 5:59,67.3
2/26/16 6:59,64.4
2/26/16 7:59,38.2
2/26/16 8:59,38.3
2/26/16 9:59,36.2
2/26/16 10:59,35.8
2/26/16 11:59,32.9
2/26/16 12:59,33.3
2/26/16 13:59,35.2
2/26/16 14:59,38.5
2/26/16 15:59,39.5
2/26/16 16:59,41
2/26/16 17:59,57
2/26/16 18:59,64.8
2/26/16 19:59,62.6
2/26/16 20:59,65.6
2/26/16 21:59,62.5
2/26/16 22:59,64.7
2/26/16 23:59,63.7
2/27/16 0:59,64.2
2/27/16 1:59,61.7
2/27/16 2:59,63.6
2/27/16 3:59,66.3
2/27/16 4:59,65.2
2/27/16 5:59,66.3
2/27/16 6:59,62.5
2/27/16 7:59,36.4
2/27/16 8:59,36.5
2/27/16 9:59,36.4
2/27/16 10:59,35.1
2/27/16 11:59,32.8
2/27/16 12:59,32.9
2/27/16 13:59,32.8
2/27/16 14:59,35.5
2/27/16 15:59,38.8
2/27/16 16:59,38.5
2/27/16 17:59,46
2/27/16 18:59,51.4
2/27/16 19:59,54.1
2/27/16 20:59,56.1
2/27/16 21:59,53.8
2/27/16 22:59,52.1
2/27/16 23:59,56.1
2/28/16 0:59,56.4
2/28/16 1:59,53.5
2/28/16 2:59,58.9
2/28/16 3:59,58.7
2/28/16 4:59,63.2
2/28/16 5:59,65.6
2/28/16 6:59,63.6
2/28/16 7:59,34.9
2/28/16 8:59,35.1
2/28/16 9:59,33.4
2/28/16 10:59,34.4
2/28/16 11:59,31.9
2/28/16 12:59,31
2/28/16 13:59,34.1
2/28/16 14:59,34.6
2/28/16 15:59,35.4
2/28/16 16:59,36.4
2/28/16 17:59,42.8
2/28/16 18:59,44.1
2/28/16 19:59,49.2
2/28/16 20:59,49.6
2/28/16 21:59,49.5
2/28/16 22:59,47.1
2/28/16 23:59,45.3
3/1/16 0:59,47.2
3/1/16 1:59,48.2
3/1/16 2:59,53.5
3/1/16 3:59,56.8
3/1/16 4:59,58.6
3/1/16 5:59,60.4
3/1/16 6:59,60.8
3/1/16 7:59,32
3/1/16 8:59,33.1
3/1/16 9:59,31.6
3/1/16 10:59,31.6
3/1/16 11:59,31.5
3/1/16 12:59,29.8
3/1/16 13:59,31.7
3/1/16 14:59,33.8
3/1/16 15:59,35.9
3/1/16 16:59,36.1
3/1/16 17:59,41.9
3/1/16 18:59,44.6
3/1/16 19:59,46.7
3/1/16 20:59,46.3
3/1/16 21:59,45.6
3/1/16 22:59,44.8
3/1/16 23:59,43.6
3/2/16 0:59,46.3
3/2/16 1:59,44.5
3/2/16 2:59,54.1
3/2/16 3:59,56.3
3/2/16 4:59,57
3/2/16 5:59,60
3/2/16 6:59,62.1
3/2/16 7:59,33.1
3/2/16 8:59,33.9
3/2/16 9:59,33.9
3/2/16 10:59,30.9
3/2/16 11:59,31.4
3/2/16 12:59,30.4
3/2/16 13:59,32.3
3/2/16 14:59,36.1
3/2/16 15:59,38.5
3/2/16 16:59,37.9
3/2/16 17:59,43.7
3/2/16 18:59,48.8
3/2/16 19:59,51.1
3/2/16 20:59,51.1
3/2/16 21:59,51.4
3/2/16 22:59,51.1
3/2/16 23:59,48.2
3/3/16 0:59,49.7
3/3/16 1:59,55.6
3/3/16 2:59,58.5
3/3/16 3:59,59.3
3/3/16 4:59,64.6
3/3/16 5:59,67.3
3/3/16 6:59,65.4
3/3/16 7:59,36.5
3/3/16 8:59,37.4
3/3/16 9:59,37.2
3/3/16 10:59,36.3
3/3/16 11:59,33.7
3/3/16 12:59,33.3
3/3/16 13:59,34.7
3/3/16 14:59,37.7
3/3/16 15:59,40.1
3/3/16 16:59,41.3
3/3/16 17:59,62.9
3/3/16 18:59,68.1
3/3/16 19:59,67.9
3/3/16 20:59,70.4
3/3/16 21:59,67.3
3/3/16 22:59,69.6
3/3/16 23:59,69.9
3/4/16 0:59,66.3
3/4/16 1:59,64.8
3/4/16 2:59,66
3/4/16 3:59,68.5
3/4/16 4:59,68.9
3/4/16 5:59,69.1
3/4/16 6:59,67.3
3/4/16 7:59,43.5
3/4/16 8:59,40.9
3/4/16 9:59,37.1
3/4/16 10:59,36.5
3/4/16 11:59,34.7
3/4/16 12:59,32
3/4/16 13:59,36.6
3/4/16 14:59,37
3/4/16 15:59,39.3
3/4/16 16:59,38.4
3/4/16 17:59,56.8
3/4/16 18:59,62.5
3/4/16 19:59,62.3
3/4/16 20:59,62
3/4/16 21:59,62.6
3/4/16 22:59,64.4
3/4/16 23:59,61.9
3/5/16 0:59,66
3/5/16 1:59,62.8
3/5/16 2:59,64.4
3/5/16 3:59,66.6
3/5/16 4:59,66.7
3/5/16 5:59,65.9
3/5/16 6:59,65.7
3/5/16 7:59,42.2
3/5/16 8:59,39.5
3/5/16 9:59,38.2
3/5/16 10:59,35.6
3/5/16 11:59,35.2
3/5/16 12:59,33.9
3/5/16 13:59,36.2
3/5/16 14:59,38.4
3/5/16 15:59,39.9
3/5/16 16:59,38.8
3/5/16 17:59,57
3/5/16 18:59,62.1
3/5/16 19:59,61.7
3/5/16 20:59,60.8
3/5/16 21:59,59.7
3/5/16 22:59,61.9
3/5/16 23:59,59.7
3/6/16 0:59,61.3
3/6/16 1:59,59.3
3/6/16 2:59,61.1
3/6/16 3:59,64.2
3/6/16 4:59,65
3/6/16 5:59,67.5
3/6/16 6:59,64.5
3/6/16 7:59,39.7
3/6/16 8:59,36.8
3/6/16 9:59,36.3
3/6/16 10:59,35.2
3/6/16 11:59,32.6
3/6/16 12:59,33.8
3/6/16 13:59,33.8
3/6/16 14:59,37.8
3/6/16 15:59,39.9
3/6/16 16:59,37.8
3/6/16 17:59,52
3/6/16 18:59,56.5
3/6/16 19:59,58
3/6/16 20:59,57.6
3/6/16 21:59,53.6
3/6/16 22:59,54.7
3/6/16 23:59,54.6
3/7/16 0:59,56.4
3/7/16 1:59,54.9
3/7/16 2:59,61.4
3/7/16 3:59,62.8
3/7/16 4:59,65.2
3/7/16 5:59,66.5
3/7/16 6:59,61.6
3/7/16 7:59,34.3
3/7/16 8:59,34.8
3/7/16 9:59,34.8
3/7/16 10:59,34
3/7/16 11:59,31
3/7/16 12:59,31.5
3/7/16 13:59,34.6
3/7/16 14:59,35
3/7/16 15:59,37.8
3/7/16 16:59,39.2
3/7/16 17:59,45.3
3/7/16 18:59,46.4
3/7/16 19:59,51.5
3/7/16 20:59,50.7
3/7/16 21:59,50.6
3/7/16 22:59,47.4
3/7/16 23:59,46.8
3/8/16 0:59,53.6
3/8/16 1:59,54.6
3/8/16 2:59,56.6
3/8/16 3:59,59
3/8/16 4:59,62.4
3/8/16 5:59,63.8
3/8/16 6:59,65.9
3/8/16 7:59,33.7
3/8/16 8:59,35.5
3/8/16 9:59,34.1
3/8/16 10:59,36.1
3/8/16 11:59,34.4
3/8/16 12:59,34.6
3/8/16 13:59,37.6
3/8/16 14:59,37.5
3/8/16 15:59,39.6
3/8/16 16:59,40.5
3/8/16 17:59,49.6
3/8/16 18:59,56.3
3/8/16 19:59,55.8
3/8/16 20:59,57.6
3/8/16 21:59,55.4
3/8/16 22:59,53.4
3/8/16 23:59,56.8
3/9/16 0:59,60.3
3/9/16 1:59,60.9
3/9/16 2:59,62
3/9/16 3:59,64.8
3/9/16 4:59,64.6
3/9/16 5:59,63.4
3/9/16 6:59,63
3/9/16 7:59,35.8
3/9/16 8:59,38.5
3/9/16 9:59,39
3/9/16 10:59,37.6
3/9/16 11:59,36
3/9/16 12:59,33.5
3/9/16 13:59,36
3/9/16 14:59,37.2
3/9/16 15:59,39.1
3/9/16 16:59,40.5
3/9/16 17:59,53.5
3/9/16 18:59,57.2
3/9/16 19:59,58.1
3/9/16 20:59,56.3
3/9/16 21:59,54.8
3/9/16 22:59,57.5
3/9/16 23:59,56
3/10/16 0:59,58.5
3/10/16 1:59,56.4
3/10/16 2:59,61.8
3/10/16 3:59,63.5
3/10/16 4:59,63.9
3/10/16 5:59,65.1
3/10/16 6:59,60.8
3/10/16 7:59,37
3/10/16 8:59,36.7
3/10/16 9:59,36.5
3/10/16 10:59,36.3
3/10/16 11:59,34.9
3/10/16 12:59,35.1
3/10/16 13:59,35.8
3/10/16 14:59,38.8
3/10/16 15:59,40.9
3/10/16 16:59,40.3
3/10/16 17:59,63.9
3/10/16 18:59,66.4
3/10/16 19:59,68.2
3/10/16 20:59,71.5
3/10/16 21:59,69.5
3/10/16 22:59,69
3/10/16 23:59,65.1
3/11/16 0:59,66.4
3/11/16 1:59,62.2
3/11/16 2:59,63.9
3/11/16 3:59,66.5
3/11/16 4:59,67.1
3/11/16 5:59,67.6
3/11/16 6:59,64
3/11/16 7:59,40
3/11/16 8:59,39
3/11/16 9:59,37.1
3/11/16 10:59,37.9
3/11/16 11:59,34.5
3/11/16 12:59,34.7
3/11/16 13:59,35.2
3/11/16 14:59,38.7
3/11/16 15:59,39.5
3/11/16 16:59,40.6
3/11/16 17:59,58
3/11/16 18:59,60.8
3/11/16 19:59,61.6
3/11/16 20:59,63.8
3/11/16 21:59,61.8
3/11/16 22:59,63.1
3/11/16 23:59,64.2
3/12/16 0:59,65.6
3/12/16 1:59,60.8
3/12/16 2:59,62.6
3/12/16 3:59,63.1
3/12/16 4:59,62.4
3/12/16 5:59,64.2
3/12/16 6:59,61.8
3/12/16 7:59,35.1
3/12/16 8:59,36.2
3/12/16 9:59,35.7
3/12/16 10:59,34.3
3/12/16 11:59,32.5
3/12/16 12:59,32.4
3/12/16 13:59,35.1
3/12/16 14:59,37.6
3/12/16 15:59,41.5
3/12/16 16:59,40.8
3/12/16 17:59,66.9
3/12/16 18:59,71
3/12/16 19:59,69.8
3/12/16 20:59,72.9
3/12/16 21:59,69.2
3/12/16 22:59,66.3
3/12/16 23:59,65.8
3/13/16 0:59,65.8
3/13/16 1:59,61
3/13/16 2:59,63.4
3/13/16 3:59,65
3/13/16 4:59,64.8
3/13/16 5:59,67.1
3/13/16 6:59,64.5
3/13/16 7:59,50.4
3/13/16 8:59,46.7
3/13/16 9:59,43.2
3/13/16 10:59,38.7
3/13/16 11:59,38.2
3/13/16 12:59,36.4
3/13/16 13:59,38.8
3/13/16 14:59,42.8
3/13/16 15:59,46.3
3/13/16 16:59,44.6
3/13/16 17:59,68.7
3/13/16 18:59,73
3/13/16 19:59,70.8
3/13/16 20:59,72.3
3/13/16 21:59,68.1
3/13/16 22:59,66.5
3/13/16 23:59,65.6
3/14/16 0:59,63.1
3/14/16 1:59,62.3
3/14/16 2:59,63.8
3/14/16 3:59,64.4
3/14/16 4:59,62.9
3/14/16 5:59,64.9
3/14/16 6:59,58.9
3/14/16 7:59,42.1
3/14/16 8:59,39.7
3/14/16 9:59,37.4
3/14/16 10:59,35.4
3/14/16 11:59,33
3/14/16 12:59,33.7
3/14/16 13:59,34.5
3/14/16 14:59,34.6
3/14/16 15:59,37.8
3/14/16 16:59,39.5
3/14/16 17:59,55.7
3/14/16 18:59,64.9
3/14/16 19:59,63.2
3/14/16 20:59,64.8
3/14/16 21:59,62.5
3/14/16 22:59,65.4
3/14/16 23:59,62.9
3/15/16 0:59,61
3/15/16 1:59,58.8
3/15/16 2:59,59.7
3/15/16 3:59,60.9
3/15/16 4:59,61.1
3/15/16 5:59,64.7
3/15/16 6:59,59.7
3/15/16 7:59,37.3
3/15/16 8:59,34.3
3/15/16 9:59,33.4
3/15/16 10:59,34.6
3/15/16 11:59,30.4
3/15/16 12:59,31.7
3/15/16 13:59,34
3/15/16 14:59,35.8
3/15/16 15:59,37.3
3/15/16 16:59,38.1
3/15/16 17:59,54.6
3/15/16 18:59,62.3
3/15/16 19:59,59.2
3/15/16 20:59,58.2
3/15/16 21:59,54.5
3/15/16 22:59,54
3/15/16 23:59,54.7
3/16/16 0:59,57.1
3/16/16 1:59,56.2
3/16/16 2:59,58.6
3/16/16 3:59,60.6
3/16/16 4:59,59.7
3/16/16 5:59,60.8
3/16/16 6:59,59.3
3/16/16 7:59,34.8
3/16/16 8:59,35.2
3/16/16 9:59,33.4
3/16/16 10:59,33.4
3/16/16 11:59,30.7
3/16/16 12:59,30
3/16/16 13:59,33.1
3/16/16 14:59,33.3
3/16/16 15:59,36.2
3/16/16 16:59,37.6
3/16/16 17:59,51
3/16/16 18:59,56.8
3/16/16 19:59,58.3
3/16/16 20:59,59.4
3/16/16 21:59,55.9
3/16/16 22:59,62.5
3/16/16 23:59,64.3
3/17/16 0:59,64.8
3/17/16 1:59,60.2
3/17/16 2:59,62.6
3/17/16 3:59,63
3/17/16 4:59,64.8
3/17/16 5:59,64.1
3/17/16 6:59,61.6
3/17/16 7:59,34.3
3/17/16 8:59,33.3
3/17/16 9:59,32.4
3/17/16 10:59,33.4
3/17/16 11:59,29.2
3/17/16 12:59,32.3
3/17/16 13:59,33.5
3/17/16 14:59,33.9
3/17/16 15:59,36.1
3/17/16 16:59,35.7
3/17/16 17:59,44.1
3/17/16 18:59,45.4
3/17/16 19:59,47
3/17/16 20:59,47.4
3/17/16 21:59,45.9
3/17/16 22:59,45.5
3/17/16 23:59,45.1
3/18/16 0:59,44.1
3/18/16 1:59,42.8
3/18/16 2:59,43.9
3/18/16 3:59,48.3
3/18/16 4:59,52
3/18/16 5:59,57.2
3/18/16 6:59,55.8
3/18/16 7:59,33.8
3/18/16 8:59,33.7
3/18/16 9:59,32.7
3/18/16 10:59,33.1
3/18/16 11:59,31.9
3/18/16 12:59,30.8
3/18/16 13:59,33.4
3/18/16 14:59,34.5
3/18/16 15:59,36.9
3/18/16 16:59,37.2
3/18/16 17:59,39.9
3/18/16 18:59,45.1
3/18/16 19:59,46.6
3/18/16 20:59,49.5
3/18/16 21:59,47.3
3/18/16 22:59,47.5
3/18/16 23:59,46.3
3/19/16 0:59,46.8
3/19/16 1:59,45.5
3/19/16 2:59,54.4
3/19/16 3:59,58.5
3/19/16 4:59,62.9
3/19/16 5:59,65.5
3/19/16 6:59,61.4
3/19/16 7:59,33
3/19/16 8:59,31.7
3/19/16 9:59,32.8
3/19/16 10:59,31.5
3/19/16 11:59,31.1
3/19/16 12:59,32.1
3/19/16 13:59,31.5
3/19/16 14:59,34.3
3/19/16 15:59,36.9
3/19/16 16:59,37.4
3/19/16 17:59,41.2
3/19/16 18:59,44
3/19/16 19:59,45.5
3/19/16 20:59,48.4
3/19/16 21:59,47.1
3/19/16 22:59,45.8
3/19/16 23:59,45.7
3/20/16 0:59,45.7
3/20/16 1:59,44.2
3/20/16 2:59,47.2
3/20/16 3:59,49.6
3/20/16 4:59,56.4
3/20/16 5:59,58.2
3/20/16 6:59,57.5
3/20/16 7:59,33.9
3/20/16 8:59,35.7
3/20/16 9:59,35.1
3/20/16 10:59,37.3
3/20/16 11:59,35.2
3/20/16 12:59,35.6
3/20/16 13:59,36.7
3/20/16 14:59,40.7
3/20/16 15:59,39.1
3/20/16 16:59,39.9
3/20/16 17:59,49.8
3/20/16 18:59,54.1
3/20/16 19:59,54.5
3/20/16 20:59,52.6
3/20/16 21:59,48.7
3/20/16 22:59,46.8
3/20/16 23:59,45.9
3/21/16 0:59,48.8
3/21/16 1:59,46.3
3/21/16 2:59,49
3/21/16 3:59,53.6
3/21/16 4:59,57.9
3/21/16 5:59,62.1
3/21/16 6:59,59.9
3/21/16 7:59,38.2
3/21/16 8:59,37.1
3/21/16 9:59,35.5
3/21/16 10:59,36.5
3/21/16 11:59,36.9
3/21/16 12:59,35.7
3/21/16 13:59,38.6
3/21/16 14:59,41.7
3/21/16 15:59,40.8
3/21/16 16:59,42.6
3/21/16 17:59,43.3
3/21/16 18:59,43.7
3/21/16 19:59,45
3/21/16 20:59,45.3
3/21/16 21:59,48
3/21/16 22:59,50.2
3/21/16 23:59,49.8
3/22/16 0:59,51.7
3/22/16 1:59,52.1
3/22/16 2:59,53.8
3/22/16 3:59,58.9
3/22/16 4:59,63.8
3/22/16 5:59,68.6
3/22/16 6:59,67.5
3/22/16 7:59,40.1
3/22/16 8:59,40.6
3/22/16 9:59,42
3/22/16 10:59,39.2
3/22/16 11:59,39.2
3/22/16 12:59,42
3/22/16 13:59,42.1
3/22/16 14:59,43.1
3/22/16 15:59,46.1
3/22/16 16:59,46.1
3/22/16 17:59,59.3
3/22/16 18:59,64
3/22/16 19:59,62.7
3/22/16 20:59,60.5
3/22/16 21:59,59.6
3/22/16 22:59,56.7
3/22/16 23:59,57.6
3/23/16 0:59,63.6
3/23/16 1:59,63.2
3/23/16 2:59,66.3
3/23/16 3:59,68.4
3/23/16 4:59,67.4
3/23/16 5:59,70.1
3/23/16 6:59,64.3
3/23/16 7:59,42.7
3/23/16 8:59,41.1
3/23/16 9:59,41.4
3/23/16 10:59,40
3/23/16 11:59,37.9
3/23/16 12:59,37.7
3/23/16 13:59,39.7
3/23/16 14:59,42.9
3/23/16 15:59,46.6
3/23/16 16:59,44.8
3/23/16 17:59,50.8
3/23/16 18:59,58.6
3/23/16 19:59,62.4
3/23/16 20:59,62.2
3/23/16 21:59,62
3/23/16 22:59,60.3
3/23/16 23:59,61.5
3/24/16 0:59,70.3
3/24/16 1:59,69.3
3/24/16 2:59,71.4
3/24/16 3:59,73.6
3/24/16 4:59,68.5
3/24/16 5:59,69.3
3/24/16 6:59,62.8
3/24/16 7:59,39.7
3/24/16 8:59,38.1
3/24/16 9:59,38.6
3/24/16 10:59,37.2
3/24/16 11:59,34.6
3/24/16 12:59,34.1
3/24/16 13:59,37
3/24/16 14:59,38.6
3/24/16 15:59,41.5
3/24/16 16:59,40.9
3/24/16 17:59,51.8
3/24/16 18:59,60.6
3/24/16 19:59,64
3/24/16 20:59,66.8
3/24/16 21:59,69.2
3/24/16 22:59,70.5
3/24/16 23:59,69.1
3/25/16 0:59,67.5
3/25/16 1:59,66.2
3/25/16 2:59,68.7
3/25/16 3:59,66.5
3/25/16 4:59,67.7
3/25/16 5:59,71.6
3/25/16 6:59,65.4
3/25/16 7:59,40.2
3/25/16 8:59,38.9
3/25/16 9:59,37.3
3/25/16 10:59,35.1
3/25/16 11:59,34.3
3/25/16 12:59,34.4
3/25/16 13:59,34.5
3/25/16 14:59,38.7
3/25/16 15:59,40.6
3/25/16 16:59,41.9
3/25/16 17:59,60.3
3/25/16 18:59,70.3
3/25/16 19:59,73.2
3/25/16 20:59,69.9
3/25/16 21:59,66.3
3/25/16 22:59,64.4
3/25/16 23:59,65.1
3/26/16 0:59,63.2
3/26/16 1:59,60.7
3/26/16 2:59,63.7
3/26/16 3:59,63.1
3/26/16 4:59,62.4
