utility,utility_tariff_name,interval_start,interval_end,interval_kWh,interval_kW,updated,interval_timezone
PG&E,E1 TB Residential Service,11/6/17 14:15,11/6/17 14:30,0.02,0.08,2017-11-08T21:20:38.299942+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 14:00,11/6/17 14:15,0.02,0.08,2017-11-08T21:20:38.299217+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 13:45,11/6/17 14:00,0.02,0.08,2017-11-08T21:20:38.302668+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 13:30,11/6/17 13:45,0.02,0.08,2017-11-08T21:20:38.299884+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 13:15,11/6/17 13:30,0.03,0.12,2017-11-08T21:20:38.291696+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 13:00,11/6/17 13:15,0.05,0.2,2017-11-08T21:20:38.303622+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 12:45,11/6/17 13:00,0.03,0.12,2017-11-08T21:20:38.303742+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 12:30,11/6/17 12:45,0.02,0.08,2017-11-08T21:20:38.296729+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 12:15,11/6/17 12:30,0.02,0.08,2017-11-08T21:20:38.298919+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 12:00,11/6/17 12:15,0.04,0.16,2017-11-08T21:20:38.289481+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 11:45,11/6/17 12:00,0.09,0.36,2017-11-08T21:20:38.307329+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 11:30,11/6/17 11:45,0.11,0.44,2017-11-08T21:20:38.301548+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 11:15,11/6/17 11:30,0.08,0.32,2017-11-08T21:20:38.296187+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 11:00,11/6/17 11:15,0.06,0.24,2017-11-08T21:20:38.306895+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 10:45,11/6/17 11:00,0.07,0.28,2017-11-08T21:20:38.310460+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 10:30,11/6/17 10:45,0.08,0.32,2017-11-08T21:20:38.294430+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 10:15,11/6/17 10:30,0.11,0.44,2017-11-08T21:20:38.288638+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 10:00,11/6/17 10:15,0.1,0.4,2017-11-08T21:20:38.306396+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 9:45,11/6/17 10:00,0.05,0.2,2017-11-08T21:20:38.305679+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 9:30,11/6/17 9:45,0.04,0.16,2017-11-08T21:20:38.290274+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 9:15,11/6/17 9:30,0.02,0.08,2017-11-08T21:20:38.288335+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 9:00,11/6/17 9:15,0.08,0.32,2017-11-08T21:20:38.283810+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 8:45,11/6/17 9:00,0.04,0.16,2017-11-08T21:20:38.286355+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 8:30,11/6/17 8:45,0.06,0.24,2017-11-08T21:20:38.290971+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 8:15,11/6/17 8:30,0.14,0.56,2017-11-08T21:20:38.307147+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 8:00,11/6/17 8:15,0.2,0.8,2017-11-08T21:20:38.306836+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 7:45,11/6/17 8:00,0.16,0.64,2017-11-08T21:20:38.290484+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 7:30,11/6/17 7:45,0.17,0.68,2017-11-08T21:20:38.288157+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 7:15,11/6/17 7:30,0.03,0.12,2017-11-08T21:20:38.289792+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 7:00,11/6/17 7:15,0.16,0.64,2017-11-08T21:20:38.290032+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 6:45,11/6/17 7:00,0.07,0.28,2017-11-08T21:20:38.288759+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 6:30,11/6/17 6:45,0.06,0.24,2017-11-08T21:20:38.292596+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 6:15,11/6/17 6:30,0.06,0.24,2017-11-08T21:20:38.311380+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 6:00,11/6/17 6:15,0.09,0.36,2017-11-08T21:20:38.295165+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 5:45,11/6/17 6:00,0.1,0.4,2017-11-08T21:20:38.292536+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 5:30,11/6/17 5:45,0.12,0.48,2017-11-08T21:20:38.297271+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 5:15,11/6/17 5:30,0.07,0.28,2017-11-08T21:20:38.293437+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 5:00,11/6/17 5:15,0.04,0.16,2017-11-08T21:20:38.292362+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 4:45,11/6/17 5:00,0.02,0.08,2017-11-08T21:20:38.298114+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 4:30,11/6/17 4:45,0.02,0.08,2017-11-08T21:20:38.305310+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 4:15,11/6/17 4:30,0.02,0.08,2017-11-08T21:20:38.285224+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 4:00,11/6/17 4:15,0.02,0.08,2017-11-08T21:20:38.284367+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 3:45,11/6/17 4:00,0.03,0.12,2017-11-08T21:20:38.309147+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 3:30,11/6/17 3:45,0.06,0.24,2017-11-08T21:20:38.291581+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 3:15,11/6/17 3:30,0.04,0.16,2017-11-08T21:20:38.305123+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 3:00,11/6/17 3:15,0.02,0.08,2017-11-08T21:20:38.299769+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 2:45,11/6/17 3:00,0.02,0.08,2017-11-08T21:20:38.285045+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 2:30,11/6/17 2:45,0.02,0.08,2017-11-08T21:20:38.302958+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 2:15,11/6/17 2:30,0.02,0.08,2017-11-08T21:20:38.306473+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 2:00,11/6/17 2:15,0.03,0.12,2017-11-08T21:20:38.306956+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 1:45,11/6/17 2:00,0.05,0.2,2017-11-08T21:20:38.294356+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 1:30,11/6/17 1:45,0.04,0.16,2017-11-08T21:20:38.285165+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 1:15,11/6/17 1:30,0.02,0.08,2017-11-08T21:20:38.309028+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 1:00,11/6/17 1:15,0.02,0.08,2017-11-08T21:20:38.306086+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 0:45,11/6/17 1:00,0.02,0.08,2017-11-08T21:20:38.294551+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 0:30,11/6/17 0:45,0.02,0.08,2017-11-08T21:20:38.304462+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 0:15,11/6/17 0:30,0.04,0.16,2017-11-08T21:20:38.310208+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/6/17 0:00,11/6/17 0:15,0.06,0.24,2017-11-08T21:20:38.294667+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 23:45,11/6/17 0:00,0.04,0.16,2017-11-08T21:20:38.305796+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 23:30,11/5/17 23:45,0.02,0.08,2017-11-08T21:20:38.304890+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 23:15,11/5/17 23:30,0.02,0.08,2017-11-08T21:20:38.310827+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 23:00,11/5/17 23:15,0.02,0.08,2017-11-08T21:20:38.295223+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 22:45,11/5/17 23:00,0.03,0.12,2017-11-08T21:20:38.284227+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 22:30,11/5/17 22:45,0.05,0.2,2017-11-08T21:20:38.296130+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 22:15,11/5/17 22:30,0.06,0.24,2017-11-08T21:20:38.292912+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 22:00,11/5/17 22:15,0.06,0.24,2017-11-08T21:20:38.306204+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 21:45,11/5/17 22:00,0.05,0.2,2017-11-08T21:20:38.292128+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 21:30,11/5/17 21:45,0.05,0.2,2017-11-08T21:20:38.290661+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 21:15,11/5/17 21:30,0.05,0.2,2017-11-08T21:20:38.300530+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 21:00,11/5/17 21:15,0.06,0.24,2017-11-08T21:20:38.302415+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 20:45,11/5/17 21:00,0.08,0.32,2017-11-08T21:20:38.300411+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 20:30,11/5/17 20:45,0.08,0.32,2017-11-08T21:20:38.308357+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 20:15,11/5/17 20:30,0.1,0.4,2017-11-08T21:20:38.301607+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 20:00,11/5/17 20:15,0.08,0.32,2017-11-08T21:20:38.310762+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 19:45,11/5/17 20:00,0.09,0.36,2017-11-08T21:20:38.293260+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 19:30,11/5/17 19:45,0.14,0.56,2017-11-08T21:20:38.284850+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 19:15,11/5/17 19:30,0.15,0.6,2017-11-08T21:20:38.293029+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 19:00,11/5/17 19:15,0.52,2.08,2017-11-08T21:20:38.286116+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 18:45,11/5/17 19:00,0.3,1.2,2017-11-08T21:20:38.295897+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 18:30,11/5/17 18:45,0.3,1.2,2017-11-08T21:20:38.285678+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 18:15,11/5/17 18:30,0.44,1.76,2017-11-08T21:20:38.311140+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 18:00,11/5/17 18:15,0.35,1.4,2017-11-08T21:20:38.299156+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 17:45,11/5/17 18:00,0.36,1.44,2017-11-08T21:20:38.297569+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 17:30,11/5/17 17:45,0.23,0.92,2017-11-08T21:20:38.310021+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 17:15,11/5/17 17:30,0.22,0.88,2017-11-08T21:20:38.291031+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 17:00,11/5/17 17:15,0.24,0.96,2017-11-08T21:20:38.304107+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 16:45,11/5/17 17:00,0.13,0.52,2017-11-08T21:20:38.302786+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 16:30,11/5/17 16:45,0.16,0.64,2017-11-08T21:20:38.284552+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 16:15,11/5/17 16:30,0.15,0.6,2017-11-08T21:20:38.286175+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 16:00,11/5/17 16:15,0.15,0.6,2017-11-08T21:20:38.291931+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 15:45,11/5/17 16:00,0.18,0.72,2017-11-08T21:20:38.301730+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 15:30,11/5/17 15:45,0.13,0.52,2017-11-08T21:20:38.296848+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 15:15,11/5/17 15:30,0.2,0.8,2017-11-08T21:20:38.307270+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 15:00,11/5/17 15:15,0.12,0.48,2017-11-08T21:20:38.306657+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 14:45,11/5/17 15:00,0.16,0.64,2017-11-08T21:20:38.285352+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 14:30,11/5/17 14:45,0.19,0.76,2017-11-08T21:20:38.300001+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 14:15,11/5/17 14:30,0.15,0.6,2017-11-08T21:20:38.286759+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 14:00,11/5/17 14:15,0.2,0.8,2017-11-08T21:20:38.297452+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 13:45,11/5/17 14:00,0.15,0.6,2017-11-08T21:20:38.296246+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 13:30,11/5/17 13:45,0.13,0.52,2017-11-08T21:20:38.303507+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 13:15,11/5/17 13:30,0.14,0.56,2017-11-08T21:20:38.288577+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 13:00,11/5/17 13:15,0.15,0.6,2017-11-08T21:20:38.289732+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 12:45,11/5/17 13:00,0.13,0.52,2017-11-08T21:20:38.295837+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 12:30,11/5/17 12:45,0.1,0.4,2017-11-08T21:20:38.283408+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 12:15,11/5/17 12:30,0.26,1.04,2017-11-08T21:20:38.308615+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 12:00,11/5/17 12:15,0.42,1.68,2017-11-08T21:20:38.288392+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 11:45,11/5/17 12:00,0.17,0.68,2017-11-08T21:20:38.293688+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 11:30,11/5/17 11:45,0.21,0.84,2017-11-08T21:20:38.303075+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 11:15,11/5/17 11:30,0.65,2.6,2017-11-08T21:20:38.311501+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 11:00,11/5/17 11:15,0.17,0.68,2017-11-08T21:20:38.301371+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 10:45,11/5/17 11:00,0.08,0.32,2017-11-08T21:20:38.287556+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 10:30,11/5/17 10:45,0.06,0.24,2017-11-08T21:20:38.298860+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 10:15,11/5/17 10:30,0.06,0.24,2017-11-08T21:20:38.301193+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 10:00,11/5/17 10:15,0.02,0.08,2017-11-08T21:20:38.289067+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 9:45,11/5/17 10:00,0.02,0.08,2017-11-08T21:20:38.308180+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 9:30,11/5/17 9:45,0.04,0.16,2017-11-08T21:20:38.293378+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 9:15,11/5/17 9:30,0.05,0.2,2017-11-08T21:20:38.284612+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 9:00,11/5/17 9:15,0.05,0.2,2017-11-08T21:20:38.287307+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 8:45,11/5/17 9:00,0.11,0.44,2017-11-08T21:20:38.287788+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 8:30,11/5/17 8:45,0.02,0.08,2017-11-08T21:20:38.287614+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 8:15,11/5/17 8:30,0.05,0.2,2017-11-08T21:20:38.298488+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 8:00,11/5/17 8:15,0.03,0.12,2017-11-08T21:20:38.301002+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 7:45,11/5/17 8:00,0.02,0.08,2017-11-08T21:20:38.303922+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 7:30,11/5/17 7:45,0.03,0.12,2017-11-08T21:20:38.294904+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 7:15,11/5/17 7:30,0.08,0.32,2017-11-08T21:20:38.293144+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 7:00,11/5/17 7:15,0.08,0.32,2017-11-08T21:20:38.293626+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 6:45,11/5/17 7:00,0.05,0.2,2017-11-08T21:20:38.304168+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 6:30,11/5/17 6:45,0.02,0.08,2017-11-08T21:20:38.289361+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 6:15,11/5/17 6:30,0.02,0.08,2017-11-08T21:20:38.306598+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 6:00,11/5/17 6:15,0.02,0.08,2017-11-08T21:20:38.285876+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 5:45,11/5/17 6:00,0.02,0.08,2017-11-08T21:20:38.311080+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 5:30,11/5/17 5:45,0.04,0.16,2017-11-08T21:20:38.295463+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 5:15,11/5/17 5:30,0.04,0.16,2017-11-08T21:20:38.305066+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 5:00,11/5/17 5:15,0.02,0.08,2017-11-08T21:20:38.302159+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 4:45,11/5/17 5:00,0.02,0.08,2017-11-08T21:20:38.297807+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 4:30,11/5/17 4:45,0.02,0.08,2017-11-08T21:20:38.308969+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 4:15,11/5/17 4:30,0.02,0.08,2017-11-08T21:20:38.291871+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 4:00,11/5/17 4:15,0.05,0.2,2017-11-08T21:20:38.304285+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 3:45,11/5/17 4:00,0.03,0.12,2017-11-08T21:20:38.296964+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 3:30,11/5/17 3:45,0.02,0.08,2017-11-08T21:20:38.289851+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 3:15,11/5/17 3:30,0.02,0.08,2017-11-08T21:20:38.296670+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 3:00,11/5/17 3:15,0.02,0.08,2017-11-08T21:20:38.297866+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 2:45,11/5/17 3:00,0.04,0.16,2017-11-08T21:20:38.299399+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 2:30,11/5/17 2:45,0.05,0.2,2017-11-08T21:20:38.309434+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 2:15,11/5/17 2:30,0.02,0.08,2017-11-08T21:20:38.306775+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 2:00,11/5/17 2:15,0.03,0.12,2017-11-08T21:20:38.289672+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 1:45,11/5/17 2:00,0.02,0.08,2017-11-08T21:20:38.289184+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 1:30,11/5/17 1:45,0.02,0.08,2017-11-08T21:20:38.309847+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 1:15,11/5/17 1:30,0.02,0.08,2017-11-08T21:20:38.285937+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 1:00,11/5/17 1:15,0.05,0.2,2017-11-08T21:20:38.300939+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 0:45,11/5/17 1:00,0.05,0.2,2017-11-08T21:20:38.305429+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 0:30,11/5/17 0:45,0.03,0.12,2017-11-08T21:20:38.305619+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 0:15,11/5/17 0:30,0.03,0.12,2017-11-08T21:20:38.300120+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/5/17 0:00,11/5/17 0:15,0.03,0.12,2017-11-08T21:20:38.287496+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/4/17 23:45,11/5/17 0:00,0.05,0.2,2017-11-08T21:20:38.286939+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/4/17 23:30,11/4/17 23:45,0.05,0.2,2017-11-08T21:20:38.285409+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/4/17 23:15,11/4/17 23:30,0.02,0.08,2017-11-08T21:20:38.290908+00:00,US/Pacific
PG&E,E1 TB Residential Service,11/4/17 23:00,11/4/17 23:15,0.07,0.28,2017-11-08T21:20:38.299711+00:00,US/Pacific
